customer_id,first_name,last_name,email,phone,date_of_birth,gender,annual_income,pan_number,aadhar_number,city,state,pincode,customer_since,kyc_status,credit_score,risk_category,is_active
CUST_002733,FirstName2733,LastName2733,kqgliyxg@gmail.com,,1954-06-08,F,,HWMXG8417R,885045761392,Delhi,Delhi,685010,2019-03-22,Rejected,768,Medium,True
CUST_002734,FirstName2734,LastName2734,ohlwfeqt@gmail.com,+917197814718,1980-06-02,Female,997109.31,HBSBK7370J,694448355129,Mumbai,Telangana,761734,2019-05-23,Pending,665,Medium,True
CUST_002735,FirstName2735,LastName2735,efqdvngy@outlook.com,+916535474884,1984-08-23,M,,RDSMK2715M,221997112939,Delhi,Karnataka,948083,2022-08-03,Verified,789,Low,True
CUST_002736,FirstName2736,LastName2736,jtcjenrb@gmail.com,+918796192085,1941-02-02,F,1338760.05,KHFDK5087T,845788322827,Ahmedabad,Rajasthan,423121,2023-06-10,Pending,308,Low,True
CUST_002737,FirstName2737,LastName2737,tlqxfrir@yahoo.com,+917765451830,1997-08-20,F,881812.31,CZSRT9485T,577167930747,Bangalore,Telangana,472201,2021-11-07,Pending,744,Medium,True
CUST_002738,FirstName2738,LastName2738,efjeaqkm@yahoo.com,+917338862111,1961-06-14,M,1644260.41,FGUGA3373A,339931480949,Bangalore,Telangana,256100,2018-05-18,Verified,543,Medium,False
CUST_002739,FirstName2739,LastName2739,kttwkzwd@yahoo.com,+910706720007,1975-02-13,M,343723.04,USTRN7029H,285427255798,Bangalore,Delhi,469163,2024-03-24,Verified,583,Medium,True
CUST_002740,FirstName2740,LastName2740,jekphlfg@yahoo.com,,1955-02-13,Male,,BUSGH6341S,759388967478,Jaipur,Gujarat,527147,2022-07-08,Pending,577,Medium,True
CUST_002741,FirstName2741,LastName2741,boiwctik@outlook.com,+911391590762,1990-10-21,Male,875937.14,KLDWD2649Y,730979670144,Chennai,Maharashtra,775139,2023-06-23,Verified,684,Medium,True
CUST_002742,FirstName2742,LastName2742,abcvyffh@yahoo.com,+914830210878,1968-01-10,Male,1489481.78,QXQKJ3338M,807691607835,Lucknow,Delhi,781578,2024-04-01,Verified,394,Medium,True
CUST_002743,FirstName2743,LastName2743,udkwgtfg@gmail.com,+915924701598,1943-12-27,Female,536422.52,IRZUL8941A,888976207197,Bangalore,Rajasthan,186304,2018-01-24,Rejected,705,High,True
CUST_002744,FirstName2744,LastName2744,kstzzdxv@outlook.com,,1967-11-24,M,1144149.11,LZKYR4866D,952318910742,Jaipur,Delhi,446007,2023-12-25,Verified,691,High,True
CUST_002745,FirstName2745,LastName2745,fxfpcpwn@outlook.com,+917755799396,1972-04-26,F,235346.2,RPFFP6109C,869397059724,Hyderabad,Tamil Nadu,317473,2022-04-23,Rejected,536,Low,True
CUST_002746,FirstName2746,LastName2746,ekhswems@gmail.com,+915759209852,1998-01-06,Female,1299986.2,EDUCI0316L,142582800461,Pune,Delhi,874983,2023-10-02,Pending,772,Medium,True
CUST_002747,FirstName2747,LastName2747,xoowuxrb@hotmail.com,+915505955017,1967-06-16,Male,1339298.22,,853081271326,Jaipur,Rajasthan,381998,2021-05-25,Verified,321,Medium,False
CUST_002748,FirstName2748,LastName2748,almguyzv@outlook.com,,1963-07-22,F,842845.11,YWYXL5287M,553273191738,Chennai,Karnataka,960679,2021-05-07,Pending,537,Medium,True
CUST_002749,FirstName2749,LastName2749,ctmwcqdc@hotmail.com,+916353147042,1981-05-19,F,347731.57,VBCFC9106K,606548577798,Jaipur,Delhi,224327,2022-10-03,Pending,432,Low,True
CUST_002750,FirstName2750,LastName2750,dmyrpkdy@hotmail.com,+910389520781,1948-07-24,Male,620919.14,VZMIN1579E,292387675976,Chennai,Rajasthan,948417,2017-10-01,Pending,345,Medium,True
CUST_002751,FirstName2751,LastName2751,crlhtwra@yahoo.com,+913202378630,1947-05-06,M,1332077.52,,937710811323,Ahmedabad,Delhi,458730,2017-05-03,Verified,682,Low,True
CUST_002752,FirstName2752,LastName2752,lhucliar@yahoo.com,+910686075277,1997-11-21,Female,444162.55,,735247421361,Kolkata,Delhi,977958,2023-08-14,Verified,774,Medium,True
CUST_002753,FirstName2753,LastName2753,lstyfwgg@outlook.com,+913766886391,1945-03-04,Male,,RRLJR4747B,401448517616,Bangalore,Gujarat,395454,2019-12-17,Pending,734,High,True
CUST_002754,FirstName2754,LastName2754,vjmvfdkx@hotmail.com,+911412467653,1962-09-19,F,1144153.9,,610134786565,Mumbai,Rajasthan,518068,2015-05-20,Pending,833,High,True
CUST_002755,FirstName2755,LastName2755,dkgjtufg@gmail.com,+918242580552,1967-12-03,M,652649.18,TFLZV5529A,137362236090,Lucknow,Rajasthan,805221,2017-06-18,Verified,775,Low,True
CUST_002756,FirstName2756,LastName2756,vbujbjpf@gmail.com,+918208138054,1964-06-09,F,523804.77,PLKTL5964P,169319980039,Jaipur,Telangana,911312,2018-12-17,Pending,508,Medium,True
CUST_002757,FirstName2757,LastName2757,fpivfjmh@outlook.com,+910908362754,1952-05-26,Male,647871.7,LDMTW5883G,817132571727,Pune,Delhi,703354,2019-07-19,Pending,398,Medium,True
CUST_002758,FirstName2758,LastName2758,gylrwjwu@yahoo.com,+910908924277,1969-09-21,M,396731.51,ESBZU2383P,944110882846,Jaipur,Maharashtra,385888,2021-02-20,Rejected,349,Medium,True
CUST_002759,FirstName2759,LastName2759,qzfxlilm@yahoo.com,+911522995721,1989-07-02,M,1121430.35,ECRDI8236T,177623264843,Lucknow,Gujarat,363392,2017-06-20,Rejected,524,High,True
CUST_002760,FirstName2760,LastName2760,mvjszhld@outlook.com,,1972-03-20,Female,793003.23,XIYFZ4125M,294123357683,Lucknow,Tamil Nadu,561876,2015-09-22,Pending,571,High,False
CUST_002761,FirstName2761,LastName2761,ovvziaio@hotmail.com,,1986-02-18,F,1468308.65,HNYFG4211K,529865738610,Jaipur,Delhi,819885,2021-03-13,Verified,525,High,True
CUST_002762,FirstName2762,LastName2762,rklndfdt@gmail.com,,1949-08-22,Female,,QLLVM6422G,327392318841,Lucknow,Tamil Nadu,931085,2021-08-12,Pending,755,Low,True
CUST_002763,FirstName2763,LastName2763,ylcbxzlh@gmail.com,+910467955631,1993-04-12,M,1281846.19,FFWEB7240Q,527886518684,Ahmedabad,Gujarat,376874,2022-08-08,Rejected,420,Low,True
CUST_002764,FirstName2764,LastName2764,wxixnrpo@outlook.com,+916899186243,1945-04-17,Female,1767263.71,ZULCS0921B,220387265985,Chennai,Uttar Pradesh,318711,2024-05-21,Pending,491,Low,True
CUST_002765,FirstName2765,LastName2765,ywktmvdx@hotmail.com,,1964-09-01,M,1780194.4,BUAGT9649V,357043587978,Hyderabad,Gujarat,823428,2023-10-27,Rejected,475,High,True
CUST_002766,FirstName2766,LastName2766,nwjyudgo@hotmail.com,+919812114922,1957-03-20,M,1930961.7,VCPGC8472A,337612105484,Kolkata,Karnataka,471039,2016-12-16,Pending,573,Medium,True
CUST_002767,FirstName2767,LastName2767,jgnpetik@hotmail.com,+915383342253,1951-01-28,Male,322212.88,NZCJE9043Y,574174520868,Lucknow,Uttar Pradesh,278584,2023-09-13,Rejected,614,Medium,True
CUST_002768,FirstName2768,LastName2768,sueqzpoc@hotmail.com,+918137293290,1942-11-16,F,387647.21,KYMRE3981J,916140247474,Kolkata,Tamil Nadu,902769,2020-12-21,Rejected,387,High,True
CUST_002769,FirstName2769,LastName2769,thxhmguu@outlook.com,+915208358192,1948-03-13,M,,ZXNAI6068J,392741195648,Kolkata,Uttar Pradesh,856151,2024-11-24,Rejected,451,Low,True
CUST_002770,FirstName2770,LastName2770,tiwkrhfh@gmail.com,+919589667666,1957-02-08,Female,1047436.34,TKNDU3372U,545115351180,Pune,Telangana,822300,2020-10-13,Rejected,803,Low,True
CUST_002771,FirstName2771,LastName2771,xcevpjew@yahoo.com,,1950-03-26,F,259868.34,QGYHV4492W,170414607518,Kolkata,Tamil Nadu,876096,2020-08-08,Rejected,464,High,True
CUST_002772,FirstName2772,LastName2772,sqfzeloi@hotmail.com,+913494841352,1977-07-14,Male,1369170.28,HLZCN5686V,636198828748,Chennai,West Bengal,784570,2019-11-23,Verified,610,Low,True
CUST_002773,FirstName2773,LastName2773,zxypxjly@gmail.com,+913714179073,1991-05-17,Female,458584.3,ENNTM0406B,359191009430,Jaipur,Karnataka,988367,2016-08-15,Pending,742,High,True
CUST_002774,FirstName2774,LastName2774,lhxsrepa@outlook.com,+913566064041,1990-06-07,Female,833991.28,QPHXL1542I,204877912366,Lucknow,Rajasthan,219378,2019-10-15,Pending,791,High,True
CUST_002775,FirstName2775,LastName2775,pjgcmbod@gmail.com,+917562427502,1958-10-26,Female,260404.49,AHQVD9346H,814251892618,Delhi,Karnataka,286288,2016-07-12,Verified,539,Medium,True
CUST_002776,FirstName2776,LastName2776,qmiucnmf@hotmail.com,+913338912104,1977-05-01,F,,RGRQA5625T,242030999102,Mumbai,Rajasthan,323777,2018-03-26,Rejected,367,Medium,True
CUST_002777,FirstName2777,LastName2777,axvixkzx@yahoo.com,,1997-04-23,M,451912.4,FDJPY7881Q,302856007877,Hyderabad,Delhi,736145,2017-06-02,Rejected,398,Medium,True
CUST_002778,FirstName2778,LastName2778,kocgpmjs@yahoo.com,+911009550349,1941-03-17,M,1273126.37,HLZKR1719E,649125298374,Pune,Gujarat,421582,2015-07-09,Verified,503,Low,True
CUST_002779,FirstName2779,LastName2779,mrlrrfyw@gmail.com,+913190624404,1955-11-15,F,1170277.78,MMLYQ4472Y,254713700054,Delhi,West Bengal,752700,2018-09-01,Verified,317,High,True
CUST_002780,FirstName2780,LastName2780,jkxvvrnu@gmail.com,+913610590280,1949-05-02,M,1248668.17,DMCGK9650K,907382842530,Lucknow,Telangana,947097,2017-06-05,Pending,696,High,True
CUST_002781,FirstName2781,LastName2781,ecarjget@outlook.com,,1952-05-25,F,1683108.44,FVJRC7687F,703815847137,Chennai,Telangana,895939,2023-02-11,Pending,501,Medium,True
CUST_002782,FirstName2782,LastName2782,jnlwhqzo@hotmail.com,+919225553290,1974-11-19,Female,,SAUEN6055Q,537759717556,Ahmedabad,West Bengal,517414,2020-06-28,Rejected,846,High,True
CUST_002783,FirstName2783,LastName2783,lpnpzofp@yahoo.com,+910978249043,1958-10-07,Male,1589909.43,,817869090929,Lucknow,Tamil Nadu,466957,2019-09-19,Verified,317,Medium,True
CUST_002784,FirstName2784,LastName2784,vayhdgen@hotmail.com,+918957831697,1976-11-05,F,,UIUIM2806S,362712906400,Kolkata,Tamil Nadu,361567,2021-03-05,Verified,583,High,True
CUST_002785,FirstName2785,LastName2785,uhloxxia@outlook.com,+918687203214,1993-04-22,Male,1332326.63,WBPDS6726X,346753075817,Mumbai,Tamil Nadu,279175,2020-01-16,Verified,799,Low,True
CUST_002786,FirstName2786,LastName2786,tnvkvxrp@yahoo.com,+919828025626,1948-04-23,Female,914515.36,DPJIH1742Y,526725590277,Pune,Telangana,629877,2021-04-24,Pending,578,High,True
CUST_002787,FirstName2787,LastName2787,tgkepbze@gmail.com,+914387636476,1959-04-25,M,795539.14,,233889352039,Mumbai,Tamil Nadu,579126,2015-04-01,Pending,309,Low,True
CUST_002788,FirstName2788,LastName2788,zxcnxpzj@outlook.com,+918168647208,1944-08-05,F,1548811.9,YCTML2328C,957035402840,Delhi,Uttar Pradesh,376747,2019-06-13,Rejected,588,Low,True
CUST_002789,FirstName2789,LastName2789,uzdjpwrb@gmail.com,+917142171815,1949-01-23,Male,,SBGND8035Z,182465098590,Jaipur,Karnataka,485974,2022-06-08,Verified,746,Medium,True
CUST_002790,FirstName2790,LastName2790,noyrydpx@gmail.com,+911427479996,1954-12-16,Female,1485411.52,REPSU2828Q,196183101421,Hyderabad,Rajasthan,364635,2019-04-02,Pending,390,Medium,True
CUST_002791,FirstName2791,LastName2791,jblijxag@gmail.com,+910452427848,1947-10-06,Male,1371848.53,VHISX9972V,328374787205,Ahmedabad,Telangana,984713,2019-03-02,Verified,676,High,True
CUST_002792,FirstName2792,LastName2792,jmeeizqu@hotmail.com,+913242494209,1986-07-06,Male,1039684.99,XZTIW4131T,701288624166,Jaipur,Gujarat,494402,2021-08-09,Pending,368,High,True
CUST_002793,FirstName2793,LastName2793,kkrvfnnk@hotmail.com,+918420234244,1948-03-23,M,1854134.28,LHHBG7222Z,588287221648,Chennai,Maharashtra,426369,2020-10-23,Rejected,401,High,True
CUST_002794,FirstName2794,LastName2794,jthymngk@gmail.com,+918572487239,1975-06-15,Male,503608.17,YVXCG5991S,163114886822,Pune,Telangana,331180,2023-02-13,Pending,678,Low,True
CUST_002795,FirstName2795,LastName2795,qmmqhcbt@hotmail.com,+917164703414,1948-12-10,Female,1696894.35,WRWRU6196L,899954183755,Hyderabad,West Bengal,714732,2020-09-07,Verified,318,High,True
CUST_002796,FirstName2796,LastName2796,ggnmfmek@yahoo.com,+914434706747,1999-02-14,Male,,KRVKC7850Y,897476705503,Kolkata,Karnataka,230023,2020-07-15,Verified,680,Low,True
CUST_002797,FirstName2797,LastName2797,zznfrmst@yahoo.com,,1988-05-13,Female,833719.42,CNYND2226B,845066753362,Lucknow,Gujarat,128055,2019-12-25,Rejected,665,Low,True
CUST_002798,FirstName2798,LastName2798,icqyuruo@yahoo.com,+912375231953,1999-02-20,F,1593996.75,SKHYK8171U,885570735213,Lucknow,Uttar Pradesh,144501,2020-12-07,Verified,566,Low,True
CUST_002799,FirstName2799,LastName2799,zgtoipya@hotmail.com,+912674976034,1947-12-25,Female,979272.0,LVBWL6017D,237815436746,Bangalore,Uttar Pradesh,462552,2021-04-02,Pending,402,Low,True
CUST_002800,FirstName2800,LastName2800,ounbdqix@outlook.com,+917720593802,1942-08-13,M,765042.28,XJCWL6546F,121945946738,Kolkata,Uttar Pradesh,773262,2018-09-25,Pending,809,Low,False
CUST_002801,FirstName2801,LastName2801,gpqnzoyu@hotmail.com,+917800334280,1998-05-14,Male,,UYUAQ0522U,342349276327,Pune,Karnataka,659323,2023-07-23,Verified,635,Low,True
CUST_002802,FirstName2802,LastName2802,yfxitrqv@outlook.com,+910137428701,1945-09-20,Female,,,656053090753,Mumbai,Rajasthan,845238,2018-12-06,Rejected,834,Low,True
CUST_002803,FirstName2803,LastName2803,xwldmfuy@gmail.com,+910040409731,1943-02-26,M,681117.29,NTGUP1303Q,447352878615,Chennai,West Bengal,193354,2017-01-22,Rejected,791,Medium,True
CUST_002804,FirstName2804,LastName2804,cvuqdzyr@outlook.com,+914200952969,1994-03-01,Female,1244331.13,,636445618147,Hyderabad,Telangana,979877,2015-11-06,Pending,778,Low,True
CUST_002805,FirstName2805,LastName2805,kzazhdhj@outlook.com,+919159140492,1975-07-21,Female,,IBJII5312B,475820447957,Lucknow,Gujarat,369072,2018-03-16,Rejected,386,Low,True
CUST_002806,FirstName2806,LastName2806,jtwzhhjp@yahoo.com,+910881846744,1976-09-26,Male,,GAJNW8968B,732560444588,Pune,Gujarat,784609,2018-03-02,Pending,696,Medium,True
CUST_002807,FirstName2807,LastName2807,zktajevf@yahoo.com,+916355998066,1988-12-22,Female,1975372.58,QJCXA1712I,719160678005,Mumbai,Rajasthan,236743,2023-08-11,Rejected,810,Medium,True
CUST_002808,FirstName2808,LastName2808,rfqagfkw@gmail.com,+915142562190,1978-04-10,Male,467039.57,TSMGV4288E,765597965688,Delhi,Tamil Nadu,189712,2022-12-11,Verified,306,High,True
CUST_002809,FirstName2809,LastName2809,aqaibelg@yahoo.com,+911322557065,1992-01-19,Male,1740593.93,AURQH9264H,946940455728,Jaipur,Tamil Nadu,152479,2018-04-13,Verified,477,Medium,True
CUST_002810,FirstName2810,LastName2810,mwggqtdh@yahoo.com,+913824308363,1979-03-10,Female,,PTGQF9258M,130625740308,Kolkata,Maharashtra,585954,2018-09-23,Pending,824,High,True
CUST_002811,FirstName2811,LastName2811,aywugvdv@outlook.com,+919148699600,1970-02-19,Male,944554.98,LEVJX7966Z,524087988700,Delhi,Karnataka,500416,2015-11-10,Pending,550,Low,True
CUST_002812,FirstName2812,LastName2812,kxgxaunm@hotmail.com,+918001447622,1955-09-04,F,,JAMHN1985N,590950645150,Lucknow,Maharashtra,738050,2018-11-12,Rejected,699,Low,True
CUST_002813,FirstName2813,LastName2813,iamyvqft@outlook.com,+913527343347,1980-12-05,Male,,WAZGA0805J,159428238069,Jaipur,Telangana,315288,2019-08-04,Pending,572,Medium,True
CUST_002814,FirstName2814,LastName2814,pwyrnauw@outlook.com,+911880471786,1947-06-13,F,1480932.51,,879381698024,Bangalore,Karnataka,983801,2016-08-27,Rejected,390,Medium,True
CUST_002815,FirstName2815,LastName2815,xpbjxklz@yahoo.com,+915667349090,1941-05-25,Female,1090829.67,,876767798070,Ahmedabad,West Bengal,736713,2024-08-14,Pending,784,Medium,True
CUST_002816,FirstName2816,LastName2816,cheylygf@hotmail.com,+911892091448,1981-10-13,Male,1250988.98,,988876413729,Chennai,Maharashtra,660450,2020-06-21,Rejected,562,High,True
CUST_002817,FirstName2817,LastName2817,qjekcowt@hotmail.com,+915151720135,1999-04-02,M,1491211.9,ZGGVH9269R,360912709306,Delhi,Karnataka,111152,2017-09-27,Verified,665,Low,True
CUST_002818,FirstName2818,LastName2818,raiptpzv@hotmail.com,,1984-02-06,Female,618077.79,BRQHB5684S,379085962708,Pune,Karnataka,643113,2018-06-26,Pending,670,Medium,True
CUST_002819,FirstName2819,LastName2819,xjpvprmv@yahoo.com,,1941-03-11,F,1256480.18,VKSVQ5960Z,982593130062,Hyderabad,Tamil Nadu,657986,2022-08-06,Verified,618,Low,True
CUST_002820,FirstName2820,LastName2820,ntsabnaj@outlook.com,+916150725897,1970-05-25,M,712528.03,FTUGZ0311N,476311304601,Lucknow,Delhi,677266,2019-12-24,Pending,372,Medium,True
CUST_002821,FirstName2821,LastName2821,frpbrnke@outlook.com,+916145359055,1989-11-02,Male,464250.86,,737092989087,Ahmedabad,Gujarat,334846,2021-12-24,Pending,773,Low,True
CUST_002822,FirstName2822,LastName2822,zmlzhrem@outlook.com,+917015989020,1986-02-07,Female,1699921.94,HNERP5963B,636868722936,Jaipur,Rajasthan,168905,2018-12-12,Rejected,334,Medium,True
CUST_002823,FirstName2823,LastName2823,emfarvqh@yahoo.com,+910305232635,1965-05-27,Male,1980537.17,,558380105552,Delhi,Karnataka,386841,2018-02-05,Pending,634,High,True
CUST_002824,FirstName2824,LastName2824,lklspvxr@gmail.com,+916661298798,1968-12-24,Male,552825.13,NGISV9995I,862089994828,Pune,Telangana,770039,2016-05-19,Pending,746,High,True
CUST_002825,FirstName2825,LastName2825,alljmpdp@yahoo.com,+918318348848,1964-07-08,M,774333.71,FUIUI3845H,265317117513,Hyderabad,Gujarat,558548,2021-03-10,Verified,444,Medium,True
CUST_002826,FirstName2826,LastName2826,vmraoose@gmail.com,+915785422242,1962-01-03,F,748758.54,NKZSD8652A,605025561258,Chennai,Uttar Pradesh,622802,2022-10-26,Pending,351,Low,True
CUST_002827,FirstName2827,LastName2827,xwqdyipu@outlook.com,+917254029982,1979-04-17,F,1650555.6,GAYYZ9102U,531482311246,Lucknow,Rajasthan,486183,2017-05-07,Pending,397,Medium,True
CUST_002828,FirstName2828,LastName2828,lnwapngg@gmail.com,,1999-03-26,M,542987.76,,373023891974,Bangalore,Maharashtra,547037,2017-11-11,Pending,479,High,True
CUST_002829,FirstName2829,LastName2829,cuelspsu@hotmail.com,+914491413798,1954-08-10,F,1020998.21,YITUG0334Q,795868461335,Mumbai,Uttar Pradesh,610898,2020-07-13,Rejected,483,Medium,True
CUST_002830,FirstName2830,LastName2830,lbacorgp@hotmail.com,,1947-07-28,M,,,206264759833,Ahmedabad,Gujarat,472175,2017-12-10,Verified,489,Medium,True
CUST_002831,FirstName2831,LastName2831,gtfykhwf@yahoo.com,+918722122611,1948-04-17,Male,1416656.09,YXQSA3747P,383845558957,Chennai,Telangana,282365,2018-11-09,Rejected,707,Low,True
CUST_002832,FirstName2832,LastName2832,ptmeslht@hotmail.com,+910636068382,1992-01-11,F,527595.6,KXXLY6079T,808444801000,Jaipur,Rajasthan,307637,2018-05-20,Verified,398,High,True
CUST_002833,FirstName2833,LastName2833,nvcpdnar@outlook.com,,1964-02-10,M,1969599.19,JXMDL4889U,145761662247,Delhi,Karnataka,966990,2020-04-05,Pending,355,Medium,True
CUST_002834,FirstName2834,LastName2834,kxyhzifm@gmail.com,+917267887067,1990-01-25,Female,206448.44,UQBSD7476N,882549374799,Delhi,Delhi,839407,2015-12-25,Verified,330,High,True
CUST_002835,FirstName2835,LastName2835,fvggiruj@yahoo.com,+910337257840,1976-01-05,Female,1941795.06,NADRF0807X,949819506621,Lucknow,Maharashtra,891163,2015-02-10,Verified,581,Low,True
CUST_002836,FirstName2836,LastName2836,goxtqmiw@gmail.com,+918574482147,1957-12-26,Male,344789.39,FAXTE0509V,553928757248,Bangalore,Tamil Nadu,544500,2016-07-26,Verified,735,Medium,True
CUST_002837,FirstName2837,LastName2837,ijksoeci@yahoo.com,+910827481044,1954-12-24,M,1291886.15,LHJUM4258G,331372930149,Hyderabad,Uttar Pradesh,219476,2019-10-04,Verified,790,High,True
CUST_002838,FirstName2838,LastName2838,iqfnkzwv@outlook.com,,1949-02-18,Female,1771661.03,GKYAD7178E,829248397833,Hyderabad,Tamil Nadu,318278,2016-05-12,Verified,487,High,True
CUST_002839,FirstName2839,LastName2839,jbcowedo@outlook.com,+919784260906,1950-01-03,F,553197.84,YYLBS6493V,492187163105,Bangalore,Gujarat,672553,2020-11-21,Verified,507,Medium,True
CUST_002840,FirstName2840,LastName2840,bolxtbqn@outlook.com,+912716835029,1994-10-15,M,972427.96,CHGHQ5056Z,874812047958,Hyderabad,Gujarat,999671,2019-01-27,Pending,815,High,True
CUST_002841,FirstName2841,LastName2841,szavwksf@hotmail.com,+916013096467,1975-11-17,Female,727322.5,DEUIF8669Q,236524202328,Jaipur,Rajasthan,469279,2015-09-04,Rejected,708,Medium,True
CUST_002842,FirstName2842,LastName2842,urjxfgui@yahoo.com,+919533212919,1995-10-18,M,1619989.06,NDZJV6076G,231370126242,Chennai,Tamil Nadu,232126,2018-07-17,Pending,413,High,True
CUST_002843,FirstName2843,LastName2843,kwrabqvc@yahoo.com,+911044768385,1985-09-02,Male,,PSFTH7105B,170681769959,Lucknow,Rajasthan,229123,2022-02-07,Rejected,637,Medium,True
CUST_002844,FirstName2844,LastName2844,dierbtkd@hotmail.com,+910436511238,1999-08-02,M,840660.93,,989922451004,Delhi,Telangana,894160,2015-08-10,Rejected,489,Low,True
CUST_002845,FirstName2845,LastName2845,bcokdxsj@gmail.com,+914763398583,1984-05-01,Female,793760.32,TCFUC3784F,763216988993,Mumbai,Tamil Nadu,391982,2017-10-06,Rejected,700,Low,True
CUST_002846,FirstName2846,LastName2846,ebyuyeyp@outlook.com,+911850288703,1996-04-28,Female,592922.32,FHSYX9469Y,811116187021,Chennai,Tamil Nadu,922967,2016-05-02,Rejected,577,High,True
CUST_002847,FirstName2847,LastName2847,gqrhogfj@yahoo.com,+919075250377,1971-07-28,Male,1173240.43,AFJJF8442R,794895203148,Bangalore,Delhi,455320,2019-04-18,Pending,531,Low,True
CUST_002848,FirstName2848,LastName2848,nnmdrses@yahoo.com,+919218537030,1971-05-28,F,1039087.93,EVUNM9680M,679486812274,Chennai,Uttar Pradesh,947638,2018-10-05,Pending,512,Low,True
CUST_002849,FirstName2849,LastName2849,ayokndla@yahoo.com,+919803498520,1963-08-07,Female,,,571357911571,Jaipur,Delhi,117231,2023-06-25,Rejected,663,High,True
CUST_002850,FirstName2850,LastName2850,wizgyxyx@hotmail.com,+917849936883,1991-08-14,F,,KJRUK9397V,353639319128,Lucknow,Maharashtra,267919,2022-01-25,Rejected,556,High,True
CUST_002851,FirstName2851,LastName2851,sjvrjgcp@gmail.com,+916897683040,1956-11-20,Male,1564890.33,INWPD2730Y,554855938392,Ahmedabad,Uttar Pradesh,405156,2024-04-02,Rejected,581,Low,True
CUST_002852,FirstName2852,LastName2852,sjfjqgpa@gmail.com,+911977650719,1985-08-09,Female,1686703.36,EVPDP1759B,168926577964,Chennai,Uttar Pradesh,948009,2019-11-03,Verified,819,High,True
CUST_002853,FirstName2853,LastName2853,ttvfrgdf@outlook.com,+913430354443,1971-08-28,Male,1491578.0,SJRMJ5459S,815618710336,Delhi,West Bengal,935274,2019-10-21,Rejected,671,Low,True
CUST_002854,FirstName2854,LastName2854,baejiwgk@yahoo.com,+912877056452,1979-12-13,Female,1484640.11,VDQUU4348W,240063186060,Hyderabad,Karnataka,958107,2023-01-15,Pending,552,Medium,True
CUST_002855,FirstName2855,LastName2855,tcaidzbg@hotmail.com,,1970-10-09,Female,1883968.72,NXQGE0506N,351662890006,Delhi,Gujarat,347204,2020-10-08,Verified,488,Medium,True
CUST_002856,FirstName2856,LastName2856,slmtkanv@gmail.com,+912961357996,1957-01-28,M,919547.97,VJLJW8944T,293134381595,Pune,Delhi,151687,2017-06-27,Pending,850,High,True
CUST_002857,FirstName2857,LastName2857,mitlnvrn@gmail.com,+919571414794,1960-04-10,F,1910299.23,ZEZDD5175X,291442477546,Hyderabad,Karnataka,786399,2019-07-26,Rejected,406,Low,True
CUST_002858,FirstName2858,LastName2858,pzapvctn@hotmail.com,,1963-09-10,Female,411023.87,GCQSV1155L,723038824489,Mumbai,Gujarat,452537,2022-01-07,Verified,739,Low,True
CUST_002859,FirstName2859,LastName2859,nblnxrjk@yahoo.com,,1979-09-21,M,,YUSZX8944B,471655100183,Chennai,Gujarat,153463,2019-11-17,Pending,652,Medium,True
CUST_002860,FirstName2860,LastName2860,gjogtrjg@gmail.com,+911339736911,1983-08-21,Male,863878.82,SGZLQ8068K,156942944027,Hyderabad,Gujarat,833120,2018-01-21,Pending,806,Low,True
CUST_002861,FirstName2861,LastName2861,dwiwlket@hotmail.com,+913863063153,1980-10-25,F,,ACPGU7915R,570881222212,Jaipur,Karnataka,437093,2024-04-27,Pending,508,Low,True
CUST_002862,FirstName2862,LastName2862,ojdylxfi@yahoo.com,+912899433796,1948-09-16,Female,1463299.3,ESRUS2323E,725474863963,Jaipur,Rajasthan,889491,2022-07-20,Rejected,353,Low,True
CUST_002863,FirstName2863,LastName2863,rmxizhxj@gmail.com,+917463729099,1993-03-22,M,,KMZEJ0566D,501913498689,Ahmedabad,Tamil Nadu,340280,2023-05-15,Rejected,679,High,True
CUST_002864,FirstName2864,LastName2864,rkwddxrd@hotmail.com,+912821518310,1992-05-10,F,631937.61,ZIFXG4075V,153137067935,Kolkata,West Bengal,916848,2021-08-06,Verified,481,Medium,True
CUST_002865,FirstName2865,LastName2865,rnocycxo@outlook.com,+911586984481,1949-01-10,F,357854.98,VSAPG5885J,486398485727,Ahmedabad,Tamil Nadu,928978,2021-02-21,Rejected,355,Low,True
CUST_002866,FirstName2866,LastName2866,zdptfeve@gmail.com,+913113995526,1963-03-12,Male,311976.02,LDGTH6873A,310320540759,Bangalore,Karnataka,709686,2017-03-23,Rejected,665,High,True
CUST_002867,FirstName2867,LastName2867,ujqcjzlv@hotmail.com,+915508637679,1964-10-24,Male,316869.51,WPFWZ8138A,362811235816,Ahmedabad,West Bengal,921544,2024-04-05,Verified,318,Medium,True
CUST_002868,FirstName2868,LastName2868,ihoeencs@gmail.com,+912207907834,1991-08-08,Female,1759172.42,GDRMP3222V,120568989099,Kolkata,Maharashtra,977292,2017-11-06,Pending,723,Medium,True
CUST_002869,FirstName2869,LastName2869,kdvgosoz@hotmail.com,+915498384970,1940-03-12,F,976996.69,ILBRI9271V,314042247309,Chennai,Gujarat,998073,2016-10-07,Pending,372,Medium,True
CUST_002870,FirstName2870,LastName2870,vqwodhgr@outlook.com,+911227513453,1985-05-26,M,,MDJSJ0976R,276433319579,Jaipur,West Bengal,361421,2022-04-05,Verified,623,Medium,True
